,시도명,년,월,구분,count,mean,거래날짜,타입
0,강원도,2019,01,월세,857.0,3220.1330221703615,2019-01-01,apt
1,강원도,2019,01,전세,1182.0,12362.009306260576,2019-01-01,apt
2,강원도,2019,02,월세,833.0,3520.0984393757503,2019-02-01,apt
3,강원도,2019,02,전세,1151.0,11435.641181581233,2019-02-01,apt
4,강원도,2019,03,월세,727.0,2665.801925722146,2019-03-01,apt
5,강원도,2019,03,전세,968.0,11153.555785123966,2019-03-01,apt
6,강원도,2019,04,월세,781.0,2873.8962868117796,2019-04-01,apt
7,강원도,2019,04,전세,774.0,11425.639534883721,2019-04-01,apt
8,강원도,2019,05,월세,660.0,2660.2909090909093,2019-05-01,apt
9,강원도,2019,05,전세,1002.0,10017.109780439121,2019-05-01,apt
10,강원도,2019,06,월세,614.0,3201.4234527687295,2019-06-01,apt
11,강원도,2019,06,전세,898.0,9805.668151447662,2019-06-01,apt
12,강원도,2019,07,월세,684.0,3190.1125730994154,2019-07-01,apt
13,강원도,2019,07,전세,913.0,11341.530120481928,2019-07-01,apt
14,강원도,2019,08,월세,752.0,3099.817819148936,2019-08-01,apt
15,강원도,2019,08,전세,845.0,11771.79526627219,2019-08-01,apt
16,강원도,2019,09,월세,674.0,3515.6083086053413,2019-09-01,apt
17,강원도,2019,09,전세,952.0,11677.625,2019-09-01,apt
18,강원도,2019,10,월세,820.0,3638.5878048780487,2019-10-01,apt
19,강원도,2019,10,전세,1164.0,12359.545532646049,2019-10-01,apt
20,강원도,2019,11,월세,822.0,3675.6386861313867,2019-11-01,apt
21,강원도,2019,11,전세,1114.0,12860.980251346498,2019-11-01,apt
22,강원도,2019,12,월세,826.0,3823.214285714286,2019-12-01,apt
23,강원도,2019,12,전세,1399.0,12226.605432451752,2019-12-01,apt
24,강원도,2020,01,월세,750.0,3233.0253333333335,2020-01-01,apt
25,강원도,2020,01,전세,1236.0,12446.15776699029,2020-01-01,apt
26,강원도,2020,02,월세,974.0,2997.063655030801,2020-02-01,apt
27,강원도,2020,02,전세,1417.0,12303.756527875794,2020-02-01,apt
28,강원도,2020,03,월세,732.0,2824.9439890710382,2020-03-01,apt
29,강원도,2020,03,전세,958.0,12063.699373695199,2020-03-01,apt
30,강원도,2020,04,월세,764.0,4036.1976439790574,2020-04-01,apt
31,강원도,2020,04,전세,883.0,11715.81087202718,2020-04-01,apt
32,강원도,2020,05,월세,671.0,2903.2548435171384,2020-05-01,apt
33,강원도,2020,05,전세,970.0,12032.341237113402,2020-05-01,apt
34,강원도,2020,06,월세,752.0,3153.75,2020-06-01,apt
35,강원도,2020,06,전세,1052.0,12751.763307984791,2020-06-01,apt
36,강원도,2020,07,월세,818.0,3828.647921760391,2020-07-01,apt
37,강원도,2020,07,전세,1127.0,12875.021295474711,2020-07-01,apt
38,강원도,2020,08,월세,704.0,2750.349431818182,2020-08-01,apt
39,강원도,2020,08,전세,935.0,13132.24705882353,2020-08-01,apt
40,강원도,2020,09,월세,660.0,2874.5106060606063,2020-09-01,apt
41,강원도,2020,09,전세,954.0,13514.440251572327,2020-09-01,apt
42,강원도,2020,10,월세,694.0,3108.056195965418,2020-10-01,apt
43,강원도,2020,10,전세,1006.0,13469.181908548708,2020-10-01,apt
44,강원도,2020,11,월세,697.0,3416.22525107604,2020-11-01,apt
45,강원도,2020,11,전세,950.0,13279.635789473685,2020-11-01,apt
46,강원도,2020,12,월세,603.0,3059.893864013267,2020-12-01,apt
47,강원도,2020,12,전세,1194.0,14213.116415410384,2020-12-01,apt
48,강원도,2021,01,월세,713.0,2861.3842917251054,2021-01-01,apt
49,강원도,2021,01,전세,1224.0,14088.252450980392,2021-01-01,apt
50,강원도,2021,02,월세,671.0,2794.5782414307005,2021-02-01,apt
51,강원도,2021,02,전세,1173.0,13919.378516624041,2021-02-01,apt
52,강원도,2021,03,월세,625.0,2718.1856,2021-03-01,apt
53,강원도,2021,03,전세,1117.0,14290.579230080573,2021-03-01,apt
54,강원도,2021,04,월세,823.0,5320.234507897934,2021-04-01,apt
55,강원도,2021,04,전세,916.0,13728.192139737992,2021-04-01,apt
56,강원도,2021,05,월세,592.0,3075.1300675675675,2021-05-01,apt
57,강원도,2021,05,전세,933.0,14670.997856377278,2021-05-01,apt
58,강원도,2021,06,월세,987.0,3807.2380952380954,2021-06-01,apt
59,강원도,2021,06,전세,1061.0,15205.215834118755,2021-06-01,apt
60,강원도,2021,07,월세,676.0,3213.0281065088757,2021-07-01,apt
61,강원도,2021,07,전세,1193.0,16711.927074601845,2021-07-01,apt
62,강원도,2021,08,월세,857.0,3212.835472578763,2021-08-01,apt
63,강원도,2021,08,전세,1216.0,16076.184210526315,2021-08-01,apt
64,강원도,2021,09,월세,737.0,3064.2523744911805,2021-09-01,apt
65,강원도,2021,09,전세,1152.0,16220.893229166666,2021-09-01,apt
66,강원도,2021,10,월세,1013.0,3908.610069101678,2021-10-01,apt
67,강원도,2021,10,전세,1500.0,16109.043333333333,2021-10-01,apt
68,강원도,2022,01,월세,840.0,3159.611904761905,2022-01-01,apt
69,강원도,2022,01,전세,1736.0,16492.99193548387,2022-01-01,apt
70,강원도,2022,02,월세,885.0,3105.2225988700566,2022-02-01,apt
71,강원도,2022,02,전세,1646.0,16560.628189550425,2022-02-01,apt
72,강원도,2022,03,월세,1001.0,4631.783216783217,2022-03-01,apt
73,강원도,2022,03,전세,1324.0,16219.663141993959,2022-03-01,apt
74,강원도,2022,04,월세,839.0,2725.0750893921336,2022-04-01,apt
75,강원도,2022,04,전세,1266.0,16487.108214849923,2022-04-01,apt
76,강원도,2022,05,월세,765.0,2641.300653594771,2022-05-01,apt
77,강원도,2022,05,전세,1305.0,16044.137931034482,2022-05-01,apt
78,강원도,2022,06,월세,821.0,3427.7917174177833,2022-06-01,apt
79,강원도,2022,06,전세,1244.0,16254.625401929261,2022-06-01,apt
80,강원도,2022,07,월세,798.0,3308.870927318296,2022-07-01,apt
81,강원도,2022,07,전세,1102.0,16906.996370235935,2022-07-01,apt
82,강원도,2022,08,월세,922.0,3723.832971800434,2022-08-01,apt
83,강원도,2022,08,전세,1150.0,16369.14956521739,2022-08-01,apt
84,강원도,2022,11,월세,258.0,3963.968992248062,2022-11-01,apt
85,강원도,2022,11,전세,473.0,15695.099365750528,2022-11-01,apt
86,경기도,2019,01,월세,6421.0,6350.999532783056,2019-01-01,apt
87,경기도,2019,01,전세,13684.0,25259.64973691903,2019-01-01,apt
88,경기도,2019,02,월세,5310.0,5914.623352165725,2019-02-01,apt
89,경기도,2019,02,전세,12185.0,24597.38169881001,2019-02-01,apt
90,경기도,2019,03,월세,5572.0,5685.797738693467,2019-03-01,apt
91,경기도,2019,03,전세,13687.0,23788.039891868197,2019-03-01,apt
92,경기도,2019,04,월세,5222.0,6324.909230180007,2019-04-01,apt
93,경기도,2019,04,전세,11217.0,23816.78826780779,2019-04-01,apt
94,경기도,2019,05,월세,5190.0,5169.11387283237,2019-05-01,apt
95,경기도,2019,05,전세,11624.0,24108.618805918788,2019-05-01,apt
96,경기도,2019,06,월세,5242.0,5555.300457840519,2019-06-01,apt
97,경기도,2019,06,전세,12374.0,24641.444076288994,2019-06-01,apt
98,경기도,2019,07,월세,6517.0,5782.126285100507,2019-07-01,apt
99,경기도,2019,07,전세,13569.0,24720.139877662317,2019-07-01,apt
100,경기도,2019,08,월세,6267.0,5341.551300462741,2019-08-01,apt
101,경기도,2019,08,전세,13341.0,24929.14136871299,2019-08-01,apt
102,경기도,2019,09,월세,8322.0,6380.350036049027,2019-09-01,apt
103,경기도,2019,09,전세,11937.0,25322.51579123733,2019-09-01,apt
104,경기도,2019,10,월세,8293.0,6457.635596286024,2019-10-01,apt
105,경기도,2019,10,전세,15357.0,26449.73523474637,2019-10-01,apt
106,경기도,2019,11,월세,7388.0,6806.172847861397,2019-11-01,apt
107,경기도,2019,11,전세,14263.0,28282.56264460492,2019-11-01,apt
108,경기도,2019,12,월세,8424.0,6675.309591642925,2019-12-01,apt
109,경기도,2019,12,전세,15126.0,28568.712944598705,2019-12-01,apt
110,경기도,2020,01,월세,8348.0,6119.259343555343,2020-01-01,apt
111,경기도,2020,01,전세,14637.0,27445.03907904625,2020-01-01,apt
112,경기도,2020,02,월세,11032.0,7514.821519216824,2020-02-01,apt
113,경기도,2020,02,전세,19294.0,27136.368301026225,2020-02-01,apt
114,경기도,2020,03,월세,6887.0,6720.151154348773,2020-03-01,apt
115,경기도,2020,03,전세,15085.0,26469.435531985415,2020-03-01,apt
116,경기도,2020,04,월세,7089.0,7483.746085484554,2020-04-01,apt
117,경기도,2020,04,전세,13787.0,26522.827881337493,2020-04-01,apt
118,경기도,2020,05,월세,7029.0,6522.498648456395,2020-05-01,apt
119,경기도,2020,05,전세,14395.0,27665.51219173324,2020-05-01,apt
120,경기도,2020,06,월세,8194.0,6591.122284598487,2020-06-01,apt
121,경기도,2020,06,전세,16569.0,28788.32530629489,2020-06-01,apt
122,경기도,2020,07,월세,8149.0,6739.931034482759,2020-07-01,apt
123,경기도,2020,07,전세,17742.0,29313.796978920076,2020-07-01,apt
124,경기도,2020,08,월세,7395.0,7015.262745098039,2020-08-01,apt
125,경기도,2020,08,전세,13783.0,28630.47493288834,2020-08-01,apt
126,경기도,2020,09,월세,10265.0,7945.750608865075,2020-09-01,apt
127,경기도,2020,09,전세,11880.0,29755.747053872055,2020-09-01,apt
128,경기도,2020,10,월세,8448.0,8120.20703125,2020-10-01,apt
129,경기도,2020,10,전세,13114.0,30970.326063748667,2020-10-01,apt
130,경기도,2020,11,월세,7956.0,8297.461287078933,2020-11-01,apt
131,경기도,2020,11,전세,13061.0,32046.390475461296,2020-11-01,apt
132,경기도,2020,12,월세,7591.0,8403.083651692794,2020-12-01,apt
133,경기도,2020,12,전세,14211.0,32950.39230173809,2020-12-01,apt
134,경기도,2021,01,월세,8457.0,8267.14485041977,2021-01-01,apt
135,경기도,2021,01,전세,13940.0,31582.140817790532,2021-01-01,apt
136,경기도,2021,02,월세,7170.0,8261.52789400279,2021-02-01,apt
137,경기도,2021,02,전세,13484.0,31265.031741323048,2021-02-01,apt
138,경기도,2021,03,월세,7360.0,8037.44375,2021-03-01,apt
139,경기도,2021,03,전세,15882.0,30945.640095705832,2021-03-01,apt
140,경기도,2021,04,월세,6440.0,7970.242236024845,2021-04-01,apt
141,경기도,2021,04,전세,13442.0,31470.05467936319,2021-04-01,apt
142,경기도,2021,05,월세,6621.0,8329.287267784322,2021-05-01,apt
143,경기도,2021,05,전세,15159.0,32826.452008707696,2021-05-01,apt
144,경기도,2021,06,월세,8126.0,7957.400566084174,2021-06-01,apt
145,경기도,2021,06,전세,15561.0,33429.74185463659,2021-06-01,apt
146,경기도,2021,07,월세,9060.0,7911.177373068433,2021-07-01,apt
147,경기도,2021,07,전세,17499.0,33806.01268643922,2021-07-01,apt
148,경기도,2021,08,월세,9592.0,8053.886363636364,2021-08-01,apt
149,경기도,2021,08,전세,16781.0,33269.52309159168,2021-08-01,apt
150,경기도,2021,09,월세,10545.0,8199.390327169274,2021-09-01,apt
151,경기도,2021,09,전세,13813.0,34077.365742416565,2021-09-01,apt
152,경기도,2021,10,월세,10559.0,9387.916185244814,2021-10-01,apt
153,경기도,2021,10,전세,16430.0,35096.05830797322,2021-10-01,apt
154,경기도,2021,11,월세,9015.0,8878.778924015529,2021-11-01,apt
155,경기도,2021,11,전세,13840.0,35787.02203757226,2021-11-01,apt
156,경기도,2021,12,월세,8875.0,9515.781183098592,2021-12-01,apt
157,경기도,2021,12,전세,14063.0,36655.070041954066,2021-12-01,apt
158,경기도,2022,01,월세,9888.0,9633.150788834952,2022-01-01,apt
159,경기도,2022,01,전세,16369.0,34592.73828578411,2022-01-01,apt
160,경기도,2022,02,월세,12313.0,9354.937870543328,2022-02-01,apt
161,경기도,2022,02,전세,16940.0,33492.29409681228,2022-02-01,apt
162,경기도,2022,03,월세,12357.0,9140.120579428663,2022-03-01,apt
163,경기도,2022,03,전세,16940.0,33239.184238488786,2022-03-01,apt
164,경기도,2022,04,월세,11604.0,8440.082126852809,2022-04-01,apt
165,경기도,2022,04,전세,17663.0,33241.283247466454,2022-04-01,apt
166,경기도,2022,05,월세,10578.0,8365.258650028361,2022-05-01,apt
167,경기도,2022,05,전세,16360.0,34281.25165036675,2022-05-01,apt
168,경기도,2022,06,월세,11154.0,7910.738748431056,2022-06-01,apt
169,경기도,2022,06,전세,15641.0,34073.54414679368,2022-06-01,apt
170,경기도,2022,07,월세,10082.0,8679.601368776037,2022-07-01,apt
171,경기도,2022,07,전세,16046.0,33688.989156175994,2022-07-01,apt
172,경기도,2022,08,월세,11385.0,8113.133333333333,2022-08-01,apt
173,경기도,2022,08,전세,15287.0,32716.681690325113,2022-08-01,apt
174,경기도,2022,09,월세,12337.0,8359.801653562454,2022-09-01,apt
175,경기도,2022,09,전세,13577.0,32508.642851881857,2022-09-01,apt
176,경기도,2022,10,월세,4784.0,9422.244147157191,2022-10-01,apt
177,경기도,2022,10,전세,6503.0,33091.19467937875,2022-10-01,apt
178,경기도,2022,11,월세,5043.0,8468.756295855641,2022-11-01,apt
179,경기도,2022,11,전세,6279.0,30847.560917343526,2022-11-01,apt
180,경상남도,2019,01,월세,1522.0,3489.169513797635,2019-01-01,apt
181,경상남도,2019,01,전세,2498.0,14569.046036829464,2019-01-01,apt
182,경상남도,2019,02,월세,1358.0,3113.2120765832105,2019-02-01,apt
183,경상남도,2019,02,전세,2352.0,14330.78656462585,2019-02-01,apt
184,경상남도,2019,03,월세,1326.0,3002.2420814479638,2019-03-01,apt
185,경상남도,2019,03,전세,2668.0,14081.07196401799,2019-03-01,apt
186,경상남도,2019,04,월세,1233.0,3113.663422546634,2019-04-01,apt
187,경상남도,2019,04,전세,2131.0,14174.775692163304,2019-04-01,apt
188,경상남도,2019,05,월세,1241.0,3029.132957292506,2019-05-01,apt
189,경상남도,2019,05,전세,2073.0,14150.681620839363,2019-05-01,apt
190,경상남도,2019,06,월세,1211.0,3139.255161023947,2019-06-01,apt
191,경상남도,2019,06,전세,2149.0,13964.934853420196,2019-06-01,apt
192,경상남도,2019,07,월세,1445.0,3242.660207612457,2019-07-01,apt
193,경상남도,2019,07,전세,2250.0,14054.166222222222,2019-07-01,apt
194,경상남도,2019,08,월세,1244.0,3321.0763665594855,2019-08-01,apt
195,경상남도,2019,08,전세,2361.0,14558.495976281236,2019-08-01,apt
196,경상남도,2019,09,월세,1255.0,3229.638247011952,2019-09-01,apt
197,경상남도,2019,09,전세,2056.0,14427.000486381323,2019-09-01,apt
198,경상남도,2019,10,월세,1384.0,3238.8302023121387,2019-10-01,apt
199,경상남도,2019,10,전세,2682.0,15082.793437733035,2019-10-01,apt
200,경상남도,2019,11,월세,1513.0,3282.3833443489757,2019-11-01,apt
201,경상남도,2019,11,전세,2785.0,16040.538599640933,2019-11-01,apt
202,경상남도,2019,12,월세,1588.0,3529.2613350125944,2019-12-01,apt
203,경상남도,2019,12,전세,2870.0,16167.808710801393,2019-12-01,apt
204,경상남도,2020,01,월세,1389.0,3148.9344852411805,2020-01-01,apt
205,경상남도,2020,01,전세,2667.0,16679.65879265092,2020-01-01,apt
206,경상남도,2020,02,월세,1662.0,3242.4031287605294,2020-02-01,apt
207,경상남도,2020,02,전세,3020.0,15984.886423841059,2020-02-01,apt
208,경상남도,2020,03,월세,1514.0,4235.819022457067,2020-03-01,apt
209,경상남도,2020,03,전세,2048.0,15319.9912109375,2020-03-01,apt
210,경상남도,2020,04,월세,1395.0,3600.088888888889,2020-04-01,apt
211,경상남도,2020,04,전세,1994.0,15412.383149448346,2020-04-01,apt
212,경상남도,2020,05,월세,1239.0,3511.8450363196125,2020-05-01,apt
213,경상남도,2020,05,전세,1988.0,15617.35060362173,2020-05-01,apt
214,경상남도,2020,06,월세,1582.0,4381.690897597977,2020-06-01,apt
215,경상남도,2020,06,전세,2242.0,15960.276984834969,2020-06-01,apt
216,경상남도,2020,07,월세,1639.0,4667.3685173886515,2020-07-01,apt
217,경상남도,2020,07,전세,2389.0,16559.720385098368,2020-07-01,apt
218,경상남도,2020,08,월세,1671.0,4884.290245362059,2020-08-01,apt
219,경상남도,2020,08,전세,2255.0,16150.29844789357,2020-08-01,apt
220,경상남도,2020,09,월세,1585.0,4259.105362776026,2020-09-01,apt
221,경상남도,2020,09,전세,2122.0,16709.906691800188,2020-09-01,apt
222,경상남도,2020,10,월세,1299.0,3594.431870669746,2020-10-01,apt
223,경상남도,2020,10,전세,2195.0,17653.97722095672,2020-10-01,apt
224,경상남도,2020,11,월세,1298.0,3529.502311248074,2020-11-01,apt
225,경상남도,2020,11,전세,2639.0,18932.706707086018,2020-11-01,apt
226,경상남도,2020,12,월세,1100.0,3880.4681818181816,2020-12-01,apt
227,경상남도,2020,12,전세,2449.0,18533.373621886483,2020-12-01,apt
228,경상남도,2021,01,월세,1197.0,3455.7318295739346,2021-01-01,apt
229,경상남도,2021,01,전세,2867.0,17513.149284966865,2021-01-01,apt
230,경상남도,2021,02,월세,1142.0,3628.440455341506,2021-02-01,apt
231,경상남도,2021,02,전세,2758.0,17308.647570703408,2021-02-01,apt
232,경상남도,2021,03,월세,1205.0,3518.526141078838,2021-03-01,apt
233,경상남도,2021,03,전세,2418.0,17691.853598014888,2021-03-01,apt
234,경상남도,2021,04,월세,1136.0,3565.773767605634,2021-04-01,apt
235,경상남도,2021,04,전세,2211.0,18463.373586612393,2021-04-01,apt
236,경상남도,2021,05,월세,1124.0,3939.7864768683276,2021-05-01,apt
237,경상남도,2021,05,전세,2672.0,18674.011976047903,2021-05-01,apt
238,경상남도,2021,06,월세,1273.0,3691.16103692066,2021-06-01,apt
239,경상남도,2021,06,전세,2526.0,18774.158353127474,2021-06-01,apt
240,경상남도,2021,07,월세,1501.0,3814.1732178547636,2021-07-01,apt
241,경상남도,2021,07,전세,2701.0,19017.328767123287,2021-07-01,apt
242,경상남도,2021,08,월세,1458.0,3829.331961591221,2021-08-01,apt
243,경상남도,2021,08,전세,2665.0,19600.2712945591,2021-08-01,apt
244,경상남도,2021,09,월세,1181.0,3958.0059271803557,2021-09-01,apt
245,경상남도,2021,09,전세,2443.0,19644.52067130577,2021-09-01,apt
246,경상남도,2022,01,월세,1423.0,4800.264933239635,2022-01-01,apt
247,경상남도,2022,01,전세,2747.0,20899.119767018565,2022-01-01,apt
248,경상남도,2022,02,월세,1654.0,4823.989721886336,2022-02-01,apt
249,경상남도,2022,02,전세,2759.0,20225.674882203697,2022-02-01,apt
250,경상남도,2022,03,월세,1583.0,4769.612760581175,2022-03-01,apt
251,경상남도,2022,03,전세,2555.0,20059.42504892368,2022-03-01,apt
252,경상남도,2022,04,월세,1713.0,4178.4804436660825,2022-04-01,apt
253,경상남도,2022,04,전세,2904.0,20775.403925619834,2022-04-01,apt
254,경상남도,2022,05,월세,1463.0,4775.101845522898,2022-05-01,apt
255,경상남도,2022,05,전세,2529.0,20261.843811783314,2022-05-01,apt
256,경상남도,2022,06,월세,1675.0,6533.050746268656,2022-06-01,apt
257,경상남도,2022,06,전세,2350.0,20284.91489361702,2022-06-01,apt
258,경상남도,2022,07,월세,1555.0,4648.046945337621,2022-07-01,apt
259,경상남도,2022,07,전세,2162.0,19612.186864014802,2022-07-01,apt
260,경상남도,2022,08,월세,67.0,7623.089552238806,2022-08-01,apt
261,경상남도,2022,08,전세,126.0,25627.06349206349,2022-08-01,apt
262,경상북도,2019,01,월세,642.0,2841.2679127725855,2019-01-01,apt
263,경상북도,2019,01,전세,1698.0,12712.098939929328,2019-01-01,apt
264,경상북도,2019,02,월세,657.0,3287.931506849315,2019-02-01,apt
265,경상북도,2019,02,전세,1638.0,12093.435286935286,2019-02-01,apt
266,경상북도,2019,03,월세,733.0,3743.4351978171894,2019-03-01,apt
267,경상북도,2019,03,전세,1448.0,12230.167127071823,2019-03-01,apt
268,경상북도,2019,04,월세,647.0,3360.1421947449767,2019-04-01,apt
269,경상북도,2019,04,전세,1171.0,12314.717335610589,2019-04-01,apt
270,경상북도,2019,05,월세,811.0,4894.274969173859,2019-05-01,apt
271,경상북도,2019,05,전세,1267.0,12287.449881610102,2019-05-01,apt
272,경상북도,2019,06,월세,513.0,3160.8810916179336,2019-06-01,apt
273,경상북도,2019,06,전세,1216.0,12767.814967105263,2019-06-01,apt
274,경상북도,2019,07,월세,661.0,3458.192133131619,2019-07-01,apt
275,경상북도,2019,07,전세,1186.0,13017.807757166947,2019-07-01,apt
276,경상북도,2019,08,월세,638.0,2807.043887147335,2019-08-01,apt
277,경상북도,2019,08,전세,1226.0,13466.756933115825,2019-08-01,apt
278,경상북도,2019,09,월세,636.0,2699.698113207547,2019-09-01,apt
279,경상북도,2019,09,전세,1330.0,13074.492481203008,2019-09-01,apt
280,경상북도,2019,10,월세,590.0,2873.186440677966,2019-10-01,apt
281,경상북도,2019,10,전세,1531.0,13329.150881776617,2019-10-01,apt
282,경상북도,2019,11,월세,564.0,2694.9166666666665,2019-11-01,apt
283,경상북도,2019,11,전세,1304.0,13278.053680981595,2019-11-01,apt
284,경상북도,2019,12,월세,581.0,2464.2685025817555,2019-12-01,apt
285,경상북도,2019,12,전세,1445.0,13280.742560553634,2019-12-01,apt
286,경상북도,2020,01,월세,653.0,2748.1087289433385,2020-01-01,apt
287,경상북도,2020,01,전세,1555.0,13436.050803858521,2020-01-01,apt
288,경상북도,2020,02,월세,675.0,2939.051851851852,2020-02-01,apt
289,경상북도,2020,02,전세,1886.0,13225.430540827147,2020-02-01,apt
290,경상북도,2020,03,월세,604.0,4327.382450331126,2020-03-01,apt
291,경상북도,2020,03,전세,1072.0,13161.311567164179,2020-03-01,apt
292,경상북도,2020,04,월세,733.0,3895.62482946794,2020-04-01,apt
293,경상북도,2020,04,전세,1254.0,12617.697767145135,2020-04-01,apt
294,경상북도,2020,05,월세,592.0,3760.320945945946,2020-05-01,apt
295,경상북도,2020,05,전세,1332.0,13059.713213213214,2020-05-01,apt
296,경상북도,2020,06,월세,515.0,3241.6679611650484,2020-06-01,apt
297,경상북도,2020,06,전세,1455.0,14411.418556701032,2020-06-01,apt
298,경상북도,2020,07,월세,546.0,2994.948717948718,2020-07-01,apt
299,경상북도,2020,07,전세,1432.0,14723.880586592179,2020-07-01,apt
300,경상북도,2020,08,월세,495.0,2970.1656565656567,2020-08-01,apt
301,경상북도,2020,08,전세,1293.0,14763.74555297757,2020-08-01,apt
302,경상북도,2020,09,월세,501.0,2868.231536926148,2020-09-01,apt
303,경상북도,2020,09,전세,1273.0,14842.200314218382,2020-09-01,apt
304,경상북도,2020,10,월세,552.0,3024.978260869565,2020-10-01,apt
305,경상북도,2020,10,전세,1466.0,14955.113233287859,2020-10-01,apt
306,경상북도,2020,11,월세,507.0,2995.491124260355,2020-11-01,apt
307,경상북도,2020,11,전세,1394.0,16563.29268292683,2020-11-01,apt
308,경상북도,2020,12,월세,550.0,2823.08,2020-12-01,apt
309,경상북도,2020,12,전세,1840.0,16274.72554347826,2020-12-01,apt
310,경상북도,2021,01,월세,678.0,5745.564896755162,2021-01-01,apt
311,경상북도,2021,01,전세,1771.0,15933.855448898927,2021-01-01,apt
312,경상북도,2021,02,월세,522.0,3165.7681992337166,2021-02-01,apt
313,경상북도,2021,02,전세,1804.0,15309.466740576496,2021-02-01,apt
314,경상북도,2021,03,월세,645.0,3779.3891472868218,2021-03-01,apt
315,경상북도,2021,03,전세,1710.0,16070.89298245614,2021-03-01,apt
316,경상북도,2021,04,월세,481.0,3022.29106029106,2021-04-01,apt
317,경상북도,2021,04,전세,1432.0,16727.23254189944,2021-04-01,apt
318,경상북도,2021,05,월세,673.0,4846.534918276375,2021-05-01,apt
319,경상북도,2021,05,전세,1518.0,17536.316205533596,2021-05-01,apt
320,경상북도,2021,06,월세,856.0,5338.742990654206,2021-06-01,apt
321,경상북도,2021,06,전세,1456.0,17560.835851648353,2021-06-01,apt
322,경상북도,2021,07,월세,881.0,4967.305334846765,2021-07-01,apt
323,경상북도,2021,07,전세,1624.0,18105.13485221675,2021-07-01,apt
324,경상북도,2021,08,월세,741.0,3737.6923076923076,2021-08-01,apt
325,경상북도,2021,08,전세,1910.0,17849.729842931938,2021-08-01,apt
326,경상북도,2021,09,월세,611.0,3163.2667757774143,2021-09-01,apt
327,경상북도,2021,09,전세,1550.0,17322.50193548387,2021-09-01,apt
328,경상북도,2022,01,월세,738.0,3130.9417344173444,2022-01-01,apt
329,경상북도,2022,01,전세,1928.0,17007.502593360994,2022-01-01,apt
330,경상북도,2022,02,월세,1229.0,6206.753458096013,2022-02-01,apt
331,경상북도,2022,02,전세,1829.0,17355.837616183708,2022-02-01,apt
332,경상북도,2022,03,월세,881.0,3587.8967082860386,2022-03-01,apt
333,경상북도,2022,03,전세,1354.0,17608.841949778434,2022-03-01,apt
334,경상북도,2022,04,월세,871.0,3747.9161882893227,2022-04-01,apt
335,경상북도,2022,04,전세,1350.0,17432.205185185187,2022-04-01,apt
336,경상북도,2022,05,월세,909.0,4767.918591859186,2022-05-01,apt
337,경상북도,2022,05,전세,1313.0,16752.56587966489,2022-05-01,apt
338,경상북도,2022,06,월세,730.0,3265.5561643835617,2022-06-01,apt
339,경상북도,2022,06,전세,1298.0,17736.47842835131,2022-06-01,apt
340,경상북도,2022,07,월세,760.0,3349.0894736842106,2022-07-01,apt
341,경상북도,2022,07,전세,1133.0,17406.58693733451,2022-07-01,apt
342,경상북도,2022,08,월세,750.0,3116.729333333333,2022-08-01,apt
343,경상북도,2022,08,전세,1137.0,17180.028144239226,2022-08-01,apt
344,광주광역시,2019,01,월세,769.0,3981.1573472041614,2019-01-01,apt
345,광주광역시,2019,01,전세,1312.0,18420.393292682926,2019-01-01,apt
346,광주광역시,2019,02,월세,610.0,3817.3967213114756,2019-02-01,apt
347,광주광역시,2019,02,전세,1059.0,18542.00566572238,2019-02-01,apt
348,광주광역시,2019,03,월세,774.0,3630.801033591731,2019-03-01,apt
349,광주광역시,2019,03,전세,1081.0,17605.69195189639,2019-03-01,apt
350,광주광역시,2019,04,월세,768.0,5131.069010416667,2019-04-01,apt
351,광주광역시,2019,04,전세,1221.0,17291.325143325143,2019-04-01,apt
352,광주광역시,2019,05,월세,703.0,4168.709815078236,2019-05-01,apt
353,광주광역시,2019,05,전세,1256.0,16924.426751592357,2019-05-01,apt
354,광주광역시,2019,06,월세,1054.0,4897.9392789373815,2019-06-01,apt
355,광주광역시,2019,06,전세,1205.0,17011.80746887967,2019-06-01,apt
356,광주광역시,2019,07,월세,1026.0,4665.071150097466,2019-07-01,apt
357,광주광역시,2019,07,전세,1225.0,17099.671836734695,2019-07-01,apt
358,광주광역시,2019,08,월세,803.0,4110.476961394769,2019-08-01,apt
359,광주광역시,2019,08,전세,1123.0,17569.967943009797,2019-08-01,apt
360,광주광역시,2019,09,월세,1110.0,5410.763963963964,2019-09-01,apt
361,광주광역시,2019,09,전세,942.0,18258.82908704883,2019-09-01,apt
362,광주광역시,2019,10,월세,837.0,4464.610513739546,2019-10-01,apt
363,광주광역시,2019,10,전세,1122.0,18166.504456327984,2019-10-01,apt
364,광주광역시,2019,11,월세,751.0,4153.573901464713,2019-11-01,apt
365,광주광역시,2019,11,전세,1056.0,18320.88162878788,2019-11-01,apt
366,광주광역시,2019,12,월세,820.0,4114.9390243902435,2019-12-01,apt
367,광주광역시,2019,12,전세,982.0,19344.866598778004,2019-12-01,apt
368,광주광역시,2020,01,월세,867.0,3587.156862745098,2020-01-01,apt
369,광주광역시,2020,01,전세,1047.0,18205.03629417383,2020-01-01,apt
370,광주광역시,2020,02,월세,808.0,3953.3514851485147,2020-02-01,apt
371,광주광역시,2020,02,전세,1270.0,18105.317322834646,2020-02-01,apt
372,광주광역시,2020,03,월세,614.0,4467.7524429967425,2020-03-01,apt
